business_id,name,img_url,url,review_count,rating,price,categories,latitude,longitude,category1,category2,category3,address,city,state,zip_code,phone,compliant
dRxhREFZS7Dv6LpjmgFPiA,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/hbFlW02jnDQRuAkQHmiCGw/o.jpg,https://www.yelp.com/biz/subway-brooklyn-184?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,12,2.5,$,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",40.66630865,-73.98834436,Sandwiches,,,525 5th Ave,Brooklyn,NY,11215,17184992207,1
nqXvLzqzQQTJ2eMPkAcojw,Roots Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/xiiUzk4albgGYmSLsODbmw/o.jpg,https://www.yelp.com/biz/roots-cafe-brooklyn-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,314,4.5,$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",40.6628485,-73.9916831,Coffee & Tea,Breakfast & Brunch,Sandwiches,639 5th Ave,Brooklyn,NY,11215,19293015535,0
L3HDotnnzGKZfoy62kZAkg,Camperdown Elm,https://s3-media1.fl.yelpcdn.com/bphoto/XpUufZ0CjbzNNpW807mRkQ/o.jpg,https://www.yelp.com/biz/camperdown-elm-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,113,4.5,$$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",40.663159,-73.984504,American (New),,,441 7th Ave,Brooklyn,NY,11215,13472944786,1
GeC5BSUtJf7NmRt9QspDiw,Uncle Louie G,https://s3-media4.fl.yelpcdn.com/bphoto/_um1AiLtnWJxahZapYdyzQ/o.jpg,https://www.yelp.com/biz/uncle-louie-g-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,60,4,$,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",40.6671261,-73.9811786,Ice Cream & Frozen Yogurt,,,319 7th Ave,Brooklyn,NY,11215,17189654237,1
De_10VF2CrC2moWaPA81mg,Just Salad,https://s3-media1.fl.yelpcdn.com/bphoto/xX9UzyMKSao3qfsufH9SnA/o.jpg,https://www.yelp.com/biz/just-salad-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,243,3.5,$$,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",40.66942914,-73.97949395,Salad,Wraps,Vegetarian,252 7th Ave,Brooklyn,NY,11215,18666733757,1
NXWrj0QQq0kgbqRwWu_C4g,Chocolateria,https://s3-media2.fl.yelpcdn.com/bphoto/KLJoQYcgbkDx6y2k6LuG_w/o.jpg,https://www.yelp.com/biz/chocolateria-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,66,3,$$,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",40.67016,-73.97904,Chocolatiers & Shops,Coffee & Tea,Desserts,228 7th Ave,Brooklyn,NY,11215,17184994080,1
xxgcU_oFIox_pAmroo9WwA,Front Street Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/ybrfmg0lGdBoJRM7X1_s3A/o.jpg,https://www.yelp.com/biz/front-street-pizza-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,362,4,$,"[{'alias': 'pizza', 'title': 'Pizza'}]",40.70244,-73.98943,Pizza,,,80 Front St,Brooklyn,NY,11201,17188753700,1
89z4qetFymJunuErlciwaA,sweetgreen,https://s3-media1.fl.yelpcdn.com/bphoto/1rRBHndsz8yBpbfp-3SI_A/o.jpg,https://www.yelp.com/biz/sweetgreen-brooklyn-4?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,77,3,$$,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'salad', 'title': 'Salad'}]",40.702812,-73.98982987,Vegetarian,Salad,,50 Washington St,Brooklyn,NY,11201,13477574900,1
7DvC6upbps_EjRP0IC8RRw,sweetgreen,https://s3-media1.fl.yelpcdn.com/bphoto/2r28OUWqcuqLKyT2eHXgfA/o.jpg,https://www.yelp.com/biz/sweetgreen-brooklyn-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,79,3,$$,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'salad', 'title': 'Salad'}]",40.6899104,-73.9920039,Vegetarian,Salad,,127 Court St,Brooklyn,NY,11201,13477676800,1
HDDBpOKpKqRza-IhiE4CTw,Bareburger,https://s3-media1.fl.yelpcdn.com/bphoto/Vwuff0Xq3XSwJp9RX7Lkhw/o.jpg,https://www.yelp.com/biz/bareburger-brooklyn-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,371,3.5,$$,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",40.68921,-73.99245,Burgers,Salad,American (Traditional),149 Court St,Brooklyn,NY,11201,13475296673,1
hO1T1fG5f5FbvOP2124rpw,Negril BK,https://s3-media2.fl.yelpcdn.com/bphoto/f4dYwn8IbPlx4MTp8fKOrA/o.jpg,https://www.yelp.com/biz/negril-bk-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,618,4,$$,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",40.67501,-73.98163,Caribbean,Cocktail Bars,,256 5th Ave,Brooklyn,NY,11215,13477213801,1
FaPtColHYcTnZAxtoM33cA,Chu Tea,https://s3-media4.fl.yelpcdn.com/bphoto/05Q6eHDSpXmytCf4JHR7AQ/o.jpg,https://www.yelp.com/biz/chu-tea-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,37,4,$,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",40.66825255,-73.98689917,Bubble Tea,Poke,Juice Bars & Smoothies,471 5th Ave,Brooklyn,NY,11215,17187881113,1
